Tipo_Animal,Color,Hábitat,Dieta,Peso,Altura,Edad,Nombre,Fecha
Oveja,Verde,Río,Herbívoro,485.64,0.76,76,Animal_1048,2024-09-19
Gato,Verde,Montaña,Omnívoro,247.13,0.95,15,Animal_1049,2021-01-01
Cebra,Verde,Río,Carnívoro,430.66,2.57,92,,2020-02-06
Gato,Rojo,Océano,Carnívoro,79.46,3.11,56,,2024-03-25
Pingüino,Marrón,Bosque,Herbívoro,346.0,3.23,95,Animal_1053,2023-08-29
Cerdo,Gris,Selva,Herbívoro,257.2,6.2,10,,2020-02-11
Panda,Blanco,Río,Herbívoro,325.65,4.31,7,,2022-02-07
Vaca,Verde,Selva,Herbívoro,444.95,4.21,19,Animal_1056,2022-07-08
Águila,Azul,Río,Herbívoro,219.79,2.57,51,Animal_1057,2021-04-13
Gato,Rojo,Océano,Carnívoro,450.69,1.12,72,,2021-11-30
Serpiente,Marrón,Montaña,Herbívoro,378.09,2.67,50,Animal_1059,2020-11-21
Caballo,Azul,Sabana,Carnívoro,247.13,2.57,50,,2021-08-07
Cabra,Amarillo,Bosque,Omnívoro,302.01,3.74,68,Animal_1061,2023-05-25
Tiburón,Amarillo,Río,Carnívoro,491.82,2.57,3,Animal_1063,2020-07-04
Panda,Amarillo,Océano,Omnívoro,334.01,1.88,99,Animal_1064,2021-02-04
Oveja,Verde,Bosque,Omnívoro,247.13,3.84,83,Animal_1065,2021-06-22
Cerdo,Amarillo,Montaña,Omnívoro,166.24,2.28,50,Animal_1066,2024-06-04
Cocodrilo,Gris,Río,Herbívoro,29.11,3.78,10,Animal_1068,
Águila,Gris,Sabana,Herbívoro,12.92,2.57,12,,2024-12-14
Canguro,Verde,Sabana,Carnívoro,226.63,4.03,46,,2020-03-06
León,Verde,Selva,Herbívoro,167.95,4.48,30,Animal_1071,2022-06-08
Cabra,Azul,Bosque,Carnívoro,219.71,2.43,50,Animal_1072,2022-10-24
Tigre,Blanco,Bosque,Herbívoro,132.08,4.41,82,Animal_1073,2022-05-20
Cocodrilo,Azul,Montaña,Omnívoro,83.19,0.91,50,Animal_1074,2024-03-09
Tiburón,Rojo,Selva,Herbívoro,247.13,2.57,31,,2020-12-22
Canguro,Blanco,Océano,Carnívoro,257.77,2.57,73,Animal_1076,2023-10-01
Cocodrilo,Amarillo,Bosque,Carnívoro,100.88,7.78,47,Animal_1077,2024-06-24
Canguro,Marrón,Selva,Omnívoro,160.05,4.96,88,Animal_1078,
Oveja,Blanco,Selva,Carnívoro,296.31,4.08,63,Animal_1079,2024-06-27
Tiburón,Gris,Montaña,Herbívoro,74.58,4.15,3,Animal_1081,2021-12-02
León,Marrón,Selva,Omnívoro,39.05,4.24,23,Animal_1082,2024-11-06
Gato,Gris,Lago,Carnívoro,409.16,2.74,75,Animal_1083,2020-10-15
Cebra,Negro,Sabana,Omnívoro,247.13,1.97,50,Animal_1084,
Tortuga,Negro,Lago,Herbívoro,376.9,2.57,50,,2022-12-20
Gato,Verde,Sabana,Omnívoro,359.17,2.57,36,Animal_1086,2022-10-01
Zorro,Verde,Desierto,Carnívoro,247.13,2.74,13,,2021-08-21
Cerdo,Amarillo,Montaña,Omnívoro,239.02,2.57,29,Animal_1088,2023-11-07
Oso,Blanco,Río,Carnívoro,321.5,2.87,38,Animal_1089,2023-10-17
Oso,Amarillo,Océano,Carnívoro,20.14,2.41,50,Animal_1090,2024-12-18
Koala,Gris,Lago,Herbívoro,311.11,2.57,50,Animal_1091,2020-12-07
Oso,Amarillo,Lago,Herbívoro,389.16,4.42,84,Animal_1092,2021-09-24
Águila,Marrón,Desierto,Herbívoro,250.68,2.28,5,,2020-07-11
Panda,Gris,Sabana,Carnívoro,247.13,2.99,20,Animal_1094,
Caballo,Verde,Río,Omnívoro,139.89,0.78,50,Animal_1095,2020-04-27
Ballena,Negro,Desierto,Carnívoro,321.76,0.12,14,Animal_1096,2023-11-01
Ballena,Verde,Montaña,Herbívoro,346.71,1.3,8,,2020-09-26
Koala,Blanco,Río,Herbívoro,433.59,4.04,50,,2023-01-27
Oso,Gris,Montaña,Omnívoro,171.82,2.57,13,Animal_1099,2021-02-17
Delfín,Gris,Selva,Herbívoro,385.12,5.06,50,Animal_1100,2023-02-19
Koala,Marrón,Bosque,Herbívoro,281.12,0.05,80,,
Rinoceronte,Blanco,Selva,Herbívoro,441.54,2.57,65,Animal_1102,2023-03-06
Tigre,Negro,Montaña,Omnívoro,264.38,2.57,86,Animal_1103,2021-02-26
Rinoceronte,Azul,Lago,Carnívoro,259.3,0.17,34,Animal_1104,
Tigre,Gris,Río,Herbívoro,289.36,3.88,51,,2020-03-05
Tiburón,Gris,Sabana,Omnívoro,374.91,2.57,1,Animal_1106,2022-06-13
Caballo,Marrón,Océano,Herbívoro,483.34,3.11,50,Animal_1107,2023-05-12
Elefante,Amarillo,Sabana,Omnívoro,37.71,1.02,78,Animal_1108,
Elefante,Rojo,Río,Herbívoro,27.66,1.5,58,Animal_1109,2021-12-11
Vaca,Verde,Selva,Omnívoro,468.84,2.43,72,Animal_1110,2023-09-11
Cabra,Verde,Océano,Herbívoro,266.35,4.78,55,Animal_1111,2021-06-15
Pingüino,Blanco,Río,Carnívoro,307.84,1.31,80,Animal_1112,2022-07-11
Burro,Gris,Lago,Omnívoro,47.74,2.25,50,Animal_1114,2021-09-09
Águila,Verde,Sabana,Herbívoro,384.04,2.12,10,Animal_1115,2023-10-15
Águila,Verde,Montaña,Carnívoro,373.87,2.33,56,,2020-01-23
León,Amarillo,Océano,Omnívoro,153.81,4.01,56,Animal_1118,2021-03-03
Pingüino,Gris,Sabana,Omnívoro,247.13,2.57,38,Animal_1119,2023-11-22
Oveja,Rojo,Montaña,Carnívoro,37.11,3.65,86,Animal_1120,2024-04-01
Cocodrilo,Negro,Desierto,Omnívoro,440.8,0.43,61,Animal_1121,
Cabra,Verde,Montaña,Herbívoro,129.07,4.58,47,Animal_1122,2021-12-15
Delfín,Marrón,Océano,Herbívoro,296.9,1.05,50,Animal_1123,2020-02-12
Tortuga,Amarillo,Montaña,Herbívoro,468.06,2.57,46,Animal_1124,
Cebra,Blanco,Lago,Omnívoro,247.13,4.07,68,Animal_1125,2024-05-31
Perro,Gris,Río,Herbívoro,207.8,4.84,4,Animal_1126,2020-12-20
Lobo,Blanco,Desierto,Carnívoro,139.35,0.72,93,Animal_1129,2022-04-06
Burro,Amarillo,Bosque,Omnívoro,498.34,1.0,43,Animal_1130,2024-07-24
Conejo,Negro,Río,Omnívoro,375.64,2.27,62,Animal_1131,2023-04-23
Gato,Verde,Selva,Omnívoro,322.72,0.91,85,Animal_1132,2024-12-12
Canguro,Blanco,Bosque,Carnívoro,178.29,5.91,85,,2024-03-26
Conejo,Marrón,Sabana,Omnívoro,25.53,0.57,85,Animal_1134,2020-11-23
Burro,Azul,Bosque,Carnívoro,17.35,2.4,4,Animal_1135,2024-10-05
Zorro,Rojo,Río,Carnívoro,277.54,2.57,65,Animal_1136,2021-06-04
Vaca,Rojo,Montaña,Omnívoro,381.25,2.74,50,Animal_1137,
Hipopótamo,Verde,Río,Herbívoro,269.15,3.34,50,Animal_1138,
Burro,Marrón,Lago,Herbívoro,420.55,0.67,3,Animal_1139,2020-05-06
Caballo,Amarillo,Bosque,Omnívoro,17.44,2.82,9,Animal_1140,
Panda,Gris,Océano,Omnívoro,247.13,1.51,50,Animal_1141,2020-04-02
Caballo,Blanco,Selva,Carnívoro,247.13,4.71,50,Animal_1142,2024-04-11
Delfín,Verde,Selva,Omnívoro,224.19,2.57,18,Animal_1143,2024-11-08
Panda,Azul,Bosque,Carnívoro,37.12,7.73,48,Animal_1144,2023-09-18
Tiburón,Blanco,Selva,Omnívoro,477.11,0.28,42,,2021-12-01
Cerdo,Blanco,Océano,Herbívoro,112.4,1.5,41,Animal_1146,2020-04-22
Oso,Marrón,Río,Herbívoro,461.23,1.06,73,Animal_1147,
Koala,Gris,Selva,Omnívoro,213.52,0.15,89,Animal_1148,
Cabra,Amarillo,Bosque,Carnívoro,492.17,2.57,50,Animal_1149,2024-02-26
Canguro,Rojo,Desierto,Herbívoro,277.48,3.43,58,Animal_1150,2020-09-26
Burro,Negro,Desierto,Carnívoro,465.49,1.23,42,,2023-03-05
Tigre,Verde,Sabana,Omnívoro,3.67,4.62,35,Animal_1152,2020-02-13
Perro,Blanco,Lago,Omnívoro,374.81,4.45,38,Animal_1153,
Rinoceronte,Rojo,Selva,Herbívoro,247.13,3.5,67,,2023-10-13
Canguro,Rojo,Lago,Omnívoro,70.72,3.88,40,Animal_1155,2024-03-19
Serpiente,Azul,Selva,Herbívoro,466.91,2.57,86,,2024-02-08
Panda,Verde,Montaña,Herbívoro,271.65,3.21,50,Animal_1159,2024-06-02
Panda,Marrón,Océano,Carnívoro,264.54,1.88,79,,2022-05-22
Tiburón,Gris,Selva,Herbívoro,71.42,2.57,50,,2024-12-29
Delfín,Gris,Selva,Herbívoro,1.39,3.81,50,Animal_1162,2022-11-04
Conejo,Marrón,Lago,Omnívoro,405.26,3.09,50,Animal_1163,2024-03-23
Burro,Rojo,Lago,Carnívoro,44.7,1.88,17,Animal_1164,2021-02-17
Oveja,Azul,Desierto,Herbívoro,317.29,2.57,50,Animal_1165,
Ballena,Azul,Océano,Carnívoro,247.13,3.9,93,Animal_1166,2021-12-25
Conejo,Rojo,Bosque,Carnívoro,247.13,2.48,77,Animal_1167,
Tiburón,Azul,Selva,Herbívoro,332.97,1.2,56,Animal_1168,2023-08-03
Gato,Blanco,Desierto,Omnívoro,247.13,1.84,93,,2024-08-23
Zorro,Gris,Lago,Carnívoro,247.13,0.91,41,Animal_1170,2024-03-22
Burro,Negro,Sabana,Herbívoro,247.13,3.91,50,Animal_1171,2021-09-03
Conejo,Marrón,Océano,Carnívoro,368.24,0.89,50,Animal_1172,2023-08-04
Vaca,Azul,Desierto,Omnívoro,154.35,2.68,69,Animal_1173,2020-09-28
Tiburón,Verde,Desierto,Omnívoro,232.23,2.31,98,Animal_1174,
Águila,Azul,Río,Omnívoro,300.12,2.94,75,,
Jirafa,Azul,Desierto,Herbívoro,87.26,4.4,73,Animal_1176,
Panda,Blanco,Selva,Omnívoro,152.02,2.31,50,,2021-03-01
Ballena,Marrón,Selva,Herbívoro,331.52,2.57,50,Animal_1179,2021-12-15
Conejo,Amarillo,Lago,Omnívoro,78.57,2.19,8,Animal_1180,
Oso,Amarillo,Sabana,Herbívoro,344.37,2.57,43,,2024-04-12
Panda,Verde,Montaña,Omnívoro,64.97,2.83,50,Animal_1182,2020-01-30
Oveja,Gris,Montaña,Carnívoro,247.13,3.29,50,Animal_1183,
Zorro,Verde,Montaña,Omnívoro,124.36,2.57,13,,2020-07-19
Pingüino,Gris,Lago,Omnívoro,374.44,3.27,19,Animal_1185,
Burro,Gris,Río,Herbívoro,247.13,0.99,98,Animal_1186,2020-07-03
Cebra,Marrón,Lago,Herbívoro,247.13,3.78,96,Animal_1187,2024-05-10
Elefante,Azul,Océano,Herbívoro,247.13,1.76,49,Animal_1188,2021-06-06
Águila,Marrón,Océano,Herbívoro,99.02,3.58,80,Animal_1189,2024-08-14
Panda,Blanco,Sabana,Herbívoro,307.31,0.33,80,Animal_1190,2022-09-24
Caballo,Gris,Océano,Herbívoro,44.77,2.36,77,Animal_1191,2022-04-03
Ballena,Amarillo,Montaña,Carnívoro,196.38,3.55,50,,2021-07-08
León,Azul,Montaña,Omnívoro,247.13,0.4,50,Animal_1193,2021-07-30
Oveja,Verde,Lago,Omnívoro,247.13,2.57,77,Animal_1194,2022-07-20
Cocodrilo,Blanco,Desierto,Omnívoro,247.13,3.45,91,Animal_1195,
Jirafa,Marrón,Océano,Carnívoro,141.99,2.98,59,Animal_1196,2022-09-02
Caballo,Verde,Lago,Omnívoro,189.63,2.57,53,Animal_1197,2020-10-09
Canguro,Blanco,Selva,Carnívoro,247.13,2.46,52,Animal_1198,
Delfín,Azul,Desierto,Carnívoro,247.13,2.42,31,,2024-02-02
Burro,Blanco,Desierto,Omnívoro,354.67,3.52,50,Animal_1201,
Cabra,Blanco,Desierto,Carnívoro,125.22,2.23,20,Animal_1202,2023-04-11
Lobo,Negro,Lago,Omnívoro,162.89,1.09,5,Animal_1203,2024-02-02
Caballo,Rojo,Selva,Omnívoro,165.27,1.15,7,Animal_1204,2022-04-30
Canguro,Verde,Montaña,Herbívoro,247.13,0.13,50,Animal_1205,2024-09-25
Zorro,Verde,Desierto,Herbívoro,171.18,1.57,56,Animal_1206,2020-03-03
Serpiente,Verde,Sabana,Carnívoro,401.85,3.61,75,Animal_1207,2024-10-03
Cabra,Gris,Río,Carnívoro,448.75,3.99,96,Animal_1208,2023-09-23
Tigre,Amarillo,Lago,Omnívoro,259.59,1.09,91,,2024-04-11
Cocodrilo,Rojo,Desierto,Carnívoro,228.3,4.8,90,,2021-10-24
Elefante,Verde,Río,Carnívoro,247.13,2.56,45,Animal_1211,
Hipopótamo,Blanco,Bosque,Omnívoro,439.72,4.59,28,Animal_1212,2020-01-04
Zorro,Blanco,Desierto,Carnívoro,247.13,2.57,50,Animal_1213,2021-12-05
Pingüino,Verde,Selva,Carnívoro,247.13,3.64,3,,2021-07-10
Panda,Azul,Océano,Omnívoro,245.12,0.52,84,Animal_1215,
Tigre,Verde,Desierto,Omnívoro,172.96,1.18,67,Animal_1216,
Panda,Blanco,Lago,Herbívoro,462.18,0.14,77,Animal_1217,2022-11-12
Delfín,Gris,Océano,Omnívoro,13.17,3.61,24,Animal_1218,2021-03-22
Gato,Marrón,Bosque,Herbívoro,291.69,1.6,48,Animal_1219,2023-12-01
Panda,Marrón,Sabana,Carnívoro,247.13,3.95,45,Animal_1220,2023-12-11
Rinoceronte,Rojo,Océano,Omnívoro,110.44,1.3,93,,2023-08-23
Rinoceronte,Rojo,Río,Omnívoro,215.63,4.11,58,Animal_1222,2023-03-29
Canguro,Verde,Montaña,Omnívoro,327.15,2.57,35,Animal_1223,
Lobo,Negro,Desierto,Carnívoro,364.07,0.95,2,,2020-02-15
Águila,Verde,Bosque,Herbívoro,247.13,2.57,18,Animal_1225,2023-05-12
Cocodrilo,Azul,Bosque,Carnívoro,468.49,2.57,49,Animal_1226,2024-04-08
Hipopótamo,Verde,Océano,Carnívoro,83.1,1.81,8,Animal_1227,2024-12-13
León,Rojo,Sabana,Omnívoro,117.56,4.11,50,Animal_1228,2023-04-05
Cebra,Marrón,Selva,Herbívoro,132.47,0.58,15,Animal_1229,
Serpiente,Blanco,Desierto,Carnívoro,19.87,1.82,17,Animal_1230,
Burro,Verde,Bosque,Omnívoro,63.63,4.2,50,Animal_1231,2022-01-07
Gato,Blanco,Sabana,Carnívoro,493.19,1.4,50,Animal_1232,2023-04-17
Vaca,Blanco,Montaña,Carnívoro,158.29,4.72,68,Animal_1233,2023-07-18
Tiburón,Negro,Bosque,Omnívoro,247.13,4.93,93,Animal_1234,2024-08-07
Vaca,Blanco,Sabana,Omnívoro,247.13,0.53,50,Animal_1235,2022-11-16
Zorro,Marrón,Lago,Herbívoro,360.01,1.53,37,Animal_1236,2022-01-25
Cebra,Gris,Selva,Carnívoro,427.87,1.92,49,Animal_1237,2022-06-19
León,Gris,Selva,Omnívoro,247.13,2.57,50,,2023-07-31
Caballo,Amarillo,Bosque,Omnívoro,12.53,3.02,34,Animal_1239,2021-03-12
Perro,Azul,Río,Herbívoro,112.32,3.26,18,Animal_1240,2023-06-17
Delfín,Azul,Océano,Omnívoro,247.13,0.68,74,,2023-11-16
Tortuga,Marrón,Desierto,Herbívoro,247.13,4.18,44,Animal_1243,2023-03-18
Cebra,Blanco,Sabana,Omnívoro,115.73,3.56,17,,
Cebra,Gris,Bosque,Carnívoro,258.46,2.93,59,Animal_1245,
Koala,Marrón,Océano,Carnívoro,470.33,3.9,52,Animal_1247,2021-01-07
Tigre,Gris,Lago,Carnívoro,453.07,2.57,60,,2021-11-14
Cerdo,Blanco,Lago,Carnívoro,247.13,2.56,42,Animal_1249,
Oso,Amarillo,Desierto,Omnívoro,177.86,2.52,91,Animal_1250,2020-11-04
Cerdo,Gris,Bosque,Carnívoro,190.37,0.37,64,Animal_1251,2023-03-03
Cerdo,Verde,Selva,Carnívoro,206.51,4.78,66,,2023-11-18
Cerdo,Rojo,Sabana,Carnívoro,364.06,0.73,34,Animal_1253,
Tiburón,Verde,Sabana,Omnívoro,226.37,3.52,50,Animal_1254,2023-05-21
Ballena,Amarillo,Lago,Carnívoro,428.51,2.58,50,Animal_1255,2020-11-13
Hipopótamo,Amarillo,Lago,Carnívoro,247.13,2.57,71,Animal_1256,2021-06-27
Ballena,Gris,Selva,Herbívoro,247.13,4.63,64,Animal_1257,
Elefante,Rojo,Río,Omnívoro,247.13,4.27,33,Animal_1258,
Águila,Marrón,Bosque,Carnívoro,48.43,2.84,12,Animal_1259,
Rinoceronte,Verde,Lago,Herbívoro,247.13,1.22,50,,2020-11-06
León,Marrón,Lago,Omnívoro,247.13,2.57,50,Animal_1261,2022-02-22
Tigre,Rojo,Lago,Omnívoro,102.53,2.57,9,Animal_1262,2021-03-10
Tiburón,Marrón,Sabana,Omnívoro,247.13,1.35,74,Animal_1263,2020-03-16
Cebra,Rojo,Bosque,Omnívoro,79.98,2.58,50,Animal_1264,
Gato,Gris,Océano,Omnívoro,247.13,4.84,50,Animal_1265,2020-02-19
Serpiente,Marrón,Bosque,Omnívoro,303.29,4.62,39,Animal_1266,2023-07-08
Oveja,Verde,Desierto,Carnívoro,247.13,2.57,41,Animal_1267,2022-05-13
Oso,Blanco,Selva,Carnívoro,247.13,3.29,10,,2024-03-03
Tigre,Amarillo,Río,Carnívoro,434.68,2.57,12,Animal_1269,2022-07-18
Panda,Blanco,Lago,Carnívoro,284.59,4.29,79,Animal_1270,
Delfín,Blanco,Bosque,Carnívoro,34.89,4.36,50,Animal_1272,2023-06-16
Canguro,Verde,Río,Omnívoro,232.88,1.53,50,Animal_1273,2020-08-24
Cerdo,Verde,Lago,Carnívoro,410.55,1.87,50,Animal_1274,2023-06-28
Tiburón,Marrón,Río,Carnívoro,307.66,4.29,36,Animal_1275,2024-05-16
Cebra,Gris,Océano,Omnívoro,417.78,3.19,63,,2022-04-11
Águila,Blanco,Montaña,Carnívoro,247.51,4.4,98,Animal_1277,2020-05-19
Cerdo,Gris,Selva,Carnívoro,60.11,4.7,47,Animal_1278,2023-02-09
Cabra,Gris,Río,Carnívoro,7.81,0.36,50,Animal_1279,2020-08-28
Gato,Rojo,Sabana,Herbívoro,152.71,2.55,40,Animal_1280,2022-01-24
Panda,Negro,Desierto,Carnívoro,349.3,1.94,38,Animal_1281,2021-08-08
Oso,Marrón,Sabana,Omnívoro,395.34,3.17,50,,2022-02-24
Rinoceronte,Amarillo,Lago,Omnívoro,148.58,3.99,51,Animal_1283,
Burro,Verde,Océano,Carnívoro,247.13,1.47,50,Animal_1284,2022-12-15
Águila,Verde,Océano,Carnívoro,211.14,2.83,85,,2023-05-05
Zorro,Marrón,Sabana,Carnívoro,205.85,2.57,26,Animal_1286,2024-03-31
Lobo,Rojo,Selva,Omnívoro,247.13,2.57,35,Animal_1287,2022-09-09
León,Azul,Sabana,Omnívoro,69.05,4.09,69,Animal_1288,
Cebra,Amarillo,Bosque,Herbívoro,247.13,3.07,50,Animal_1289,2021-01-16
Burro,Amarillo,Lago,Herbívoro,247.13,5.13,50,Animal_1290,2022-05-19
Delfín,Rojo,Lago,Herbívoro,247.13,1.76,53,Animal_1291,2022-01-23
Tigre,Amarillo,Sabana,Omnívoro,5.59,2.57,6,Animal_1292,2022-09-06
Águila,Verde,Desierto,Herbívoro,247.13,2.58,37,Animal_1293,2021-12-16
Serpiente,Marrón,Desierto,Carnívoro,247.13,2.57,50,Animal_1294,2023-12-17
Perro,Rojo,Lago,Carnívoro,247.13,4.85,69,Animal_1295,2024-08-09
Serpiente,Verde,Montaña,Omnívoro,97.66,0.29,90,Animal_1296,2022-08-04
Lobo,Blanco,Sabana,Carnívoro,179.56,2.67,51,Animal_1298,2020-11-03
Panda,Blanco,Desierto,Omnívoro,5.22,2.57,46,Animal_1299,
Perro,Rojo,Lago,Herbívoro,247.13,0.42,13,Animal_1300,
Burro,Verde,Selva,Carnívoro,16.97,3.15,75,Animal_1301,
Conejo,Negro,Río,Herbívoro,470.15,2.57,69,Animal_1302,
Cebra,Amarillo,Desierto,Omnívoro,446.15,2.57,66,Animal_1303,2022-04-10
León,Azul,Bosque,Herbívoro,247.13,3.33,59,Animal_1304,2023-06-08
Cerdo,Amarillo,Selva,Omnívoro,272.25,1.59,50,Animal_1305,2021-10-21
Oso,Amarillo,Montaña,Herbívoro,327.24,3.75,59,Animal_1306,2022-07-03
Tigre,Rojo,Bosque,Carnívoro,193.74,2.57,89,Animal_1307,2024-07-12
Zorro,Gris,Sabana,Omnívoro,323.96,0.59,50,Animal_1308,
Oso,Amarillo,Río,Omnívoro,24.37,4.67,13,Animal_1309,
Elefante,Blanco,Sabana,Omnívoro,247.13,1.94,50,Animal_1310,2021-07-11
Perro,Gris,Río,Herbívoro,247.13,0.5,90,Animal_1311,2023-10-16
Cebra,Marrón,Río,Herbívoro,275.57,2.0,15,Animal_1312,
Pingüino,Amarillo,Sabana,Carnívoro,444.02,3.04,48,Animal_1313,
Tiburón,Amarillo,Bosque,Omnívoro,53.23,2.57,57,Animal_1314,2023-06-08
Cocodrilo,Marrón,Bosque,Omnívoro,411.14,2.42,50,Animal_1315,2023-07-27
León,Amarillo,Río,Herbívoro,106.27,0.37,50,Animal_1316,2021-04-21
Ballena,Marrón,Bosque,Herbívoro,197.65,2.57,89,Animal_1317,2021-02-25
Cocodrilo,Gris,Río,Carnívoro,158.98,4.26,79,Animal_1318,2020-07-23
Lobo,Blanco,Lago,Carnívoro,247.13,1.13,77,Animal_1319,
Gato,Marrón,Río,Herbívoro,76.1,4.29,8,Animal_1320,2021-08-12
Zorro,Verde,Lago,Omnívoro,247.13,0.55,21,,2023-04-16
Rinoceronte,Rojo,Selva,Carnívoro,401.21,2.57,85,Animal_1322,2022-05-23
Gato,Rojo,Océano,Herbívoro,247.13,1.87,22,Animal_1323,2023-07-23
Serpiente,Marrón,Selva,Herbívoro,245.82,3.1,50,Animal_1324,2023-04-06
Perro,Rojo,Sabana,Omnívoro,247.13,2.57,45,,2021-01-30
León,Amarillo,Océano,Herbívoro,353.32,0.42,91,Animal_1326,2020-09-02
Hipopótamo,Azul,Desierto,Herbívoro,247.13,1.16,40,Animal_1327,2021-04-13
Canguro,Azul,Sabana,Carnívoro,129.59,0.07,24,Animal_1328,
Hipopótamo,Rojo,Montaña,Herbívoro,247.13,1.63,30,,2020-02-22
Oso,Gris,Selva,Herbívoro,288.93,2.62,62,Animal_1330,2020-02-11
Panda,Verde,Bosque,Carnívoro,111.35,2.98,73,Animal_1331,2021-02-12
Tiburón,Gris,Selva,Omnívoro,135.29,3.97,43,Animal_1332,2024-06-09
Cabra,Verde,Bosque,Omnívoro,402.02,3.32,35,Animal_1333,2021-04-10
Ballena,Azul,Océano,Carnívoro,23.03,2.57,82,Animal_1334,
Elefante,Azul,Montaña,Carnívoro,496.05,2.12,42,Animal_1335,2022-01-06
Cerdo,Marrón,Océano,Omnívoro,66.05,2.67,4,Animal_1336,2020-05-05
Canguro,Blanco,Montaña,Omnívoro,398.24,2.13,27,Animal_1337,2021-12-20
León,Negro,Selva,Omnívoro,247.13,2.57,70,Animal_1338,2024-08-12
Cerdo,Gris,Bosque,Omnívoro,245.37,1.23,62,Animal_1339,2023-02-04
Oveja,Amarillo,Océano,Omnívoro,440.44,0.13,32,Animal_1340,2020-11-14
Lobo,Verde,Montaña,Carnívoro,208.3,2.57,8,Animal_1341,
Pingüino,Rojo,Río,Herbívoro,269.21,1.09,85,Animal_1342,2020-06-20
Conejo,Amarillo,Sabana,Omnívoro,247.13,5.62,18,Animal_1343,2024-07-01
Tortuga,Blanco,Sabana,Omnívoro,2.17,2.57,78,Animal_1344,2024-12-26
Tiburón,Verde,Océano,Herbívoro,123.16,2.57,50,Animal_1345,2022-01-06
Oso,Gris,Bosque,Herbívoro,340.61,0.62,50,,2023-09-07
Hipopótamo,Marrón,Río,Herbívoro,60.74,3.46,53,Animal_1347,
Gato,Amarillo,Océano,Herbívoro,58.79,3.09,45,Animal_1348,2021-06-22
Lobo,Blanco,Selva,Herbívoro,247.13,1.45,50,Animal_1349,2021-02-23
Elefante,Gris,Montaña,Herbívoro,325.03,4.71,28,Animal_1350,2021-05-14
Elefante,Amarillo,Lago,Carnívoro,356.32,3.02,39,Animal_1351,
Perro,Azul,Selva,Herbívoro,247.13,0.9,50,Animal_1352,2020-11-18
Rinoceronte,Gris,Sabana,Herbívoro,40.71,0.22,77,Animal_1353,2021-12-04
Delfín,Gris,Montaña,Carnívoro,470.43,3.78,79,Animal_1354,2020-08-04
Oveja,Gris,Océano,Herbívoro,247.13,1.15,18,Animal_1355,2023-09-17
Cabra,Verde,Selva,Omnívoro,247.13,4.19,70,Animal_1356,2024-04-18
Rinoceronte,Gris,Desierto,Omnívoro,433.13,2.16,11,Animal_1357,2024-06-21
Oso,Amarillo,Lago,Herbívoro,247.13,2.57,32,Animal_1358,2024-10-08
Hipopótamo,Blanco,Bosque,Carnívoro,85.25,2.57,20,,2024-08-19
León,Verde,Río,Omnívoro,411.08,2.57,50,,2023-01-23
Conejo,Gris,Río,Carnívoro,384.86,1.92,40,Animal_1361,2020-05-07
Oveja,Negro,Bosque,Omnívoro,298.76,1.12,50,Animal_1362,2022-09-04
Cerdo,Rojo,Desierto,Herbívoro,169.26,2.57,35,Animal_1363,
Tortuga,Blanco,Montaña,Carnívoro,61.82,2.57,99,,2023-10-07
León,Amarillo,Bosque,Carnívoro,255.37,6.01,50,Animal_1366,2024-07-14
León,Marrón,Desierto,Omnívoro,293.05,1.07,50,Animal_1367,2021-07-20
Águila,Marrón,Océano,Omnívoro,180.24,2.57,24,Animal_1368,2021-08-14
Vaca,Rojo,Lago,Omnívoro,238.2,0.2,17,Animal_1369,
Conejo,Azul,Río,Herbívoro,181.93,3.15,18,Animal_1370,
Burro,Verde,Lago,Omnívoro,320.86,3.34,50,Animal_1371,
Cerdo,Verde,Desierto,Herbívoro,450.73,1.62,12,Animal_1372,2021-09-10
Tigre,Verde,Lago,Carnívoro,82.8,1.67,16,Animal_1373,2021-06-22
Cabra,Marrón,Sabana,Carnívoro,191.32,1.76,4,Animal_1374,
Zorro,Negro,Sabana,Herbívoro,71.29,3.43,87,Animal_1375,2024-12-30
Cocodrilo,Marrón,Selva,Omnívoro,312.85,2.57,34,Animal_1376,2023-09-18
Caballo,Amarillo,Bosque,Herbívoro,364.71,4.6,92,Animal_1377,2021-09-13
Pingüino,Gris,Selva,Carnívoro,466.02,2.57,50,,2023-06-17
Rinoceronte,Verde,Lago,Carnívoro,138.37,5.0,75,,2020-03-21
Rinoceronte,Negro,Río,Herbívoro,475.16,2.67,76,Animal_1380,2020-06-17
Jirafa,Blanco,Desierto,Omnívoro,32.57,4.3,31,,2021-06-29
Rinoceronte,Rojo,Montaña,Omnívoro,299.31,0.51,50,Animal_1382,2020-01-12
Conejo,Blanco,Lago,Herbívoro,29.51,2.57,50,Animal_1383,
Águila,Gris,Montaña,Herbívoro,446.99,4.39,24,Animal_1384,2021-04-12
Cabra,Negro,Sabana,Omnívoro,265.37,2.57,65,Animal_1385,2020-09-27
Cebra,Marrón,Montaña,Carnívoro,335.0,3.03,25,Animal_1386,2021-10-05
Perro,Marrón,Montaña,Herbívoro,247.13,3.54,28,Animal_1387,2023-12-10
Ballena,Amarillo,Río,Omnívoro,76.01,2.83,37,Animal_1388,2020-08-09
Panda,Amarillo,Montaña,Omnívoro,20.26,4.05,84,Animal_1389,2020-11-21
